route_id,service_id,trip_id,trip_headsign,shape_id,direction_id
840012,20899,15344258,Galata,840012,1
840011,20899,15344259,Evrychou,840011,0
840012,20899,15344260,Galata,840012,1
260011,20899,15344261,Solomos Square,260011,0
260012,20899,15344262,Gen. Hospital,260012,1
260012,20899,15344263,Gen. Hospital,260012,1
380021,20899,15344264,Un. of Cyprus,380021,0
380022,20899,15344265, Geri Ind. Area,380022,1
5030011,20899,15344266,Solomou Sq.,5030011,0
5030012,20899,15344267,Alampra Bus St.,5030012,1
5030011,20899,15344268,Solomou Sq.,5030011,0
5030012,20899,15344269,Alampra Bus St.,5030012,1
5030011,20899,15344270,Solomou Sq.,5030011,0
5030012,20899,15344271,Alampra Bus St.,5030012,1
5050011,20899,15344272,Solomou Square,5050011,0
5050012,20899,15344273,Alampra Bus St.,5050012,1
5050021,20899,15344274,Solomos Square,5050021,0
5050012,20899,15344275,Alampra Bus St.,5050012,1
5050021,20899,15344276,Solomos Square,5050021,0
5050012,20899,15344277,Alampra Bus St.,5050012,1
5050011,20899,15344278,Solomou Square,5050011,0
5050012,20899,15344279,Alampra Bus St.,5050012,1
110012,20899,15344280, Isokratous,110012,1
150012,20899,15344281,Lakatameia,150012,1
150011,20899,15344282,Makario Stadium,150011,0
170022,20899,15344283,Anthoupoli,170022,1
460012,20899,15344284, Makario Bus St.,460012,1
470011,20899,15344285,Gen. Hospital,470011,0
470012,20899,15344286,Makario Stadium,470012,1
710012,20899,15344287,Mammari,710012,1
710011,20899,15344288,Kokkinotrimithia,710011,0
710012,20899,15344289,Mammari,710012,1
710011,20899,15344290,Kokkinotrimithia,710011,0
710012,20899,15344291,Mammari,710012,1
710011,20899,15344292,Kokkinotrimithia,710011,0
710012,20899,15344293,Mammari,710012,1
710011,20899,15344294,Kokkinotrimithia,710011,0
530012,20899,15344295,Pyrga,530012,1
530011,20899,15344296,Alampra Bus St.,530011,0
530012,20899,15344297,Pyrga,530012,1
530011,20899,15344298,Alampra Bus St.,530011,0
220021,20899,15344299,Lakatamia,220021,0
220021,20899,15344300,Lakatamia,220021,0
540012,20899,15344301,Lythrodontas,540012,1
540011,20899,15344302,Alampra Bus St.,540011,0
540012,20899,15344303,Lythrodontas,540012,1
540011,20899,15344304,Alampra Bus St.,540011,0
540012,20899,15344305,Lythrodontas,540012,1
540011,20899,15344306,Alampra Bus St.,540011,0
540012,20899,15344307,Lythrodontas,540012,1
540011,20899,15344308,Alampra Bus St.,540011,0
410011,20899,15344309,Univ. of Cyprus,410011,0
410012,20899,15344310,Makario Stadium,410012,1
420021,20899,15344311,Uni. Of  Cyprus,420021,0
1680011,20899,15344312,Deftera,1680011,0
1680011,20899,15344313,Deftera,1680011,0
1680012,20899,15344314,Pera Oreinis,1680012,1
1680011,20899,15344315,Deftera,1680011,0
1680012,20899,15344316,Pera Oreinis,1680012,1
4050041,20899,15344317,Makario Stadium B,4050041,0
4050042,20899,15344318,Kakopetria,4050042,1
4050041,20899,15344319,Makario Stadium B,4050041,0
4050042,20899,15344320,Kakopetria,4050042,1
4050042,20899,15344321,Kakopetria,4050042,1
4050041,20899,15344322,Makario Stadium B,4050041,0
850011,20899,15344323,Kakopetria,850011,0
850012,20899,15344324,Chandria,850012,1
850011,20899,15344325,Kakopetria,850011,0
850012,20899,15344326,Chandria,850012,1
850011,20899,15344327,Kakopetria,850011,0
850012,20899,15344328,Chandria,850012,1
850011,20899,15344329,Kakopetria,850011,0
850012,20899,15344330,Chandria,850012,1
850011,20899,15344331,Kakopetria,850011,0
850012,20899,15344332,Chandria,850012,1
440012,20899,15344333, Strovolos St.,440012,1
5040011,20899,15344334,Solomou Square,5040011,0
5040012,20899,15344335,Gen. Hospital,5040012,1
5040011,20899,15344336,Solomou Square,5040011,0
5040012,20899,15344337,Gen. Hospital,5040012,1
120012,20899,15344338,Al. Panagouli,120012,1
120011,20899,15344339,Solomou Sq.,120011,0
5010011,20899,15344340,Solomou Square,5010011,0
5010011,20899,15344341,Solomou Square,5010011,0
5010012,20899,15344342,Makario Stadium,5010012,1
740012,20899,15344343,Anthoupoli,740012,1
740011,20899,15344344,Kokkinotrimithia,740011,0
740012,20899,15344345,Anthoupoli,740012,1
740011,20899,15344346,Kokkinotrimithia,740011,0
740012,20899,15344347,Anthoupoli,740012,1
740011,20899,15344348,Kokkinotrimithia,740011,0
740012,20899,15344349,Anthoupoli,740012,1
740011,20899,15344350,Kokkinotrimithia,740011,0
740012,20899,15344351,Anthoupoli,740012,1
740011,20899,15344352,Kokkinotrimithia,740011,0
740012,20899,15344353,Anthoupoli,740012,1
740011,20899,15344354,Kokkinotrimithia,740011,0
740012,20899,15344355,Anthoupoli,740012,1
740011,20899,15344356,Kokkinotrimithia,740011,0
160011,20899,15344357,Nicosia Mall,160011,0
160012,20899,15344358,Makario Stadium,160012,1
160011,20899,15344359,Nicosia Mall,160011,0
160012,20899,15344360,Makario Stadium,160012,1
460011,20899,15344361,Univ. of Cyprus ,460011,0
230031,20899,15344362,Tseri/Strovolos,230031,0
260011,20899,15344363,Solomos Square,260011,0
260011,20899,15344364,Solomos Square,260011,0
260012,20899,15344365,Gen. Hospital,260012,1
280012,20899,15344366,Avenue Athalassas,280012,1
280011,20899,15344367,Solomou Square,280011,0
390011,20899,15344368,Univ. of Cyprus,390011,0
390012,20899,15344369,Geri,390012,1
390011,20899,15344370,Univ. of Cyprus,390011,0
5050011,20899,15344371,Solomou Square,5050011,0
5050022,20899,15344372,Alampra Bus Stati,5050022,1
110012,20899,15344373, Isokratous,110012,1
110011,20899,15344374,Solomou Sq.,110011,0
170021,20899,15344375,Makario,170021,0
170022,20899,15344376,Anthoupoli,170022,1
170021,20899,15344377,Makario,170021,0
270011,20899,15344378, Gen. Hospital,270011,0
410011,20899,15344379,Univ. of Cyprus,410011,0
410012,20899,15344380,Makario Stadium,410012,1
410011,20899,15344381,Univ. of Cyprus,410011,0
410012,20899,15344382,Makario Stadium,410012,1
470011,20899,15344383,Gen. Hospital,470011,0
470012,20899,15344384,Makario Stadium,470012,1
470011,20899,15344385,Gen. Hospital,470011,0
470012,20899,15344386,Makario Stadium,470012,1
5020011,20899,15344387,Solomou Sq.,5020011,0
5020012,20899,15344388,Tamasou Bus St.,5020012,1
500012,20899,15344389,Agia Anna,500012,1
500011,20899,15344390,Alampra Bus St.,500011,0
500012,20899,15344391,Agia Anna,500012,1
500011,20899,15344392,Alampra Bus St.,500011,0
420021,20899,15344393,Uni. Of  Cyprus,420021,0
420022,20899,15344394,Makario Stadium,420022,1
420022,20899,15344395,Makario Stadium,420022,1
670012,20899,15344396,Kalo Chorio,670012,1
670011,20899,15344397,Tamasos Bus St.,670011,0
4050041,20899,15344398,Makario Stadium B,4050041,0
4050042,20899,15344399,Kakopetria,4050042,1
4050041,20899,15344400,Makario Stadium B,4050041,0
4050042,20899,15344401,Kakopetria,4050042,1
330012,20899,15344402,Univ. of Cyprus,330012,1
5040011,20899,15344403,Solomou Square,5040011,0
5040011,20899,15344404,Solomou Square,5040011,0
5040012,20899,15344405,Gen. Hospital,5040012,1
120011,20899,15344406,Solomou Sq.,120011,0
120012,20899,15344407,Al. Panagouli,120012,1
130011,20899,15344408,Solomou Sq.,130011,0
320012,20899,15344409,SOPAZ,320012,1
320011,20899,15344410,Solomos Square,320011,0
5010011,20899,15344411,Solomou Square,5010011,0
630032,20899,15344412,Fterikoudi,630032,1
630031,20899,15344413,Tamasos Station,630031,0
360021,20899,15344414,Gen. Hospital Bus,360021,0
410011,20899,15344415,Univ. of Cyprus,410011,0
410012,20899,15344416,Makario Stadium,410012,1
240011,20899,15344417,Strovolos Station,240011,0
240012,20899,15344418,Ouranou,240012,1
260011,20899,15344419,Solomos Square,260011,0
380021,20899,15344420,Un. of Cyprus,380021,0
430012,20899,15344421,Strovolos Station,430012,1
430011,20899,15344422,Univ. of Cyprus,430011,0
430012,20899,15344423,Strovolos Station,430012,1
430011,20899,15344424,Univ. of Cyprus,430011,0
5030011,20899,15344425,Solomou Sq.,5030011,0
5030012,20899,15344426,Alampra Bus St.,5030012,1
5050011,20899,15344427,Solomou Square,5050011,0
5050012,20899,15344428,Alampra Bus St.,5050012,1
5050021,20899,15344429,Solomos Square,5050021,0
5050012,20899,15344430,Alampra Bus St.,5050012,1
5050011,20899,15344431,Solomou Square,5050011,0
5050012,20899,15344432,Alampra Bus St.,5050012,1
5050011,20899,15344433,Solomou Square,5050011,0
5050012,20899,15344434,Alampra Bus St.,5050012,1
110011,20899,15344435,Solomou Sq.,110011,0
110012,20899,15344436, Isokratous,110012,1
110011,20899,15344437,Solomou Sq.,110011,0
150012,20899,15344438,Lakatameia,150012,1
150011,20899,15344439,Makario Stadium,150011,0
170022,20899,15344440,Anthoupoli,170022,1
170021,20899,15344441,Makario,170021,0
460012,20899,15344442, Makario Bus St.,460012,1
460011,20899,15344443,Univ. of Cyprus ,460011,0
460012,20899,15344444, Makario Bus St.,460012,1
470011,20899,15344445,Gen. Hospital,470011,0
470012,20899,15344446,Makario Stadium,470012,1
5020011,20899,15344447,Solomou Sq.,5020011,0
5020012,20899,15344448,Tamasou Bus St.,5020012,1
5020011,20899,15344449,Solomou Sq.,5020011,0
5020012,20899,15344450,Tamasou Bus St.,5020012,1
5020011,20899,15344451,Solomou Sq.,5020011,0
5020012,20899,15344452,Tamasou Bus St.,5020012,1
700012,20899,15344453,Deneia,700012,1
700012,20899,15344454,Deneia,700012,1
700011,20899,15344455,Kokkinotrimithia,700011,0
700012,20899,15344456,Deneia,700012,1
700011,20899,15344457,Kokkinotrimithia,700011,0
290021,20899,15344458,CY Peda.-Mor Sch.,290021,0
290022,20899,15344459,Gen. Hospital,290022,1
290021,20899,15344460,CY Peda.-Mor Sch.,290021,0
290022,20899,15344461,Gen. Hospital,290022,1
290021,20899,15344462,CY Peda.-Mor Sch.,290021,0
290022,20899,15344463,Gen. Hospital,290022,1
410011,20899,15344464,Univ. of Cyprus,410011,0
410012,20899,15344465,Makario Stadium,410012,1
420021,20899,15344466,Uni. Of  Cyprus,420021,0
5010012,20899,15344467,Makario Stadium,5010012,1
650012,20899,15344468, Kampi,650012,1
650011,20899,15344469,Tamasos Bus St.,650011,0
680012,20899,15344470,Kapedes,680012,1
4050042,20899,15344471,Kakopetria,4050042,1
330011,20899,15344472,Solomou Square,330011,0
440012,20899,15344473, Strovolos St.,440012,1
440011,20899,15344474,Univ. Of Cyprus,440011,0
440012,20899,15344475, Strovolos St.,440012,1
5040012,20899,15344476,Gen. Hospital,5040012,1
120012,20899,15344477,Al. Panagouli,120012,1
120011,20899,15344478,Solomou Sq.,120011,0
130011,20899,15344479,Solomou Sq.,130011,0
130012,20899,15344480,Makario Stadium,130012,1
130012,20899,15344481,Makario Stadium,130012,1
5010011,20899,15344482,Solomou Square,5010011,0
1010011,20899,15344483,Makario Stadium,1010011,0
1010012,20899,15344484,Tamasos Bus St.,1010012,1
730012,20899,15344485,Paliometocho Setl,730012,1
730011,20899,15344486,Kokkinotrimithia,730011,0
730012,20899,15344487,Paliometocho Setl,730012,1
730011,20899,15344488,Kokkinotrimithia,730011,0
730012,20899,15344489,Paliometocho Setl,730012,1
730011,20899,15344490,Kokkinotrimithia,730011,0
730012,20899,15344491,Paliometocho Setl,730012,1
730011,20899,15344492,Kokkinotrimithia,730011,0
730012,20899,15344493,Paliometocho Setl,730012,1
730011,20899,15344494,Kokkinotrimithia,730011,0
730012,20899,15344495,Paliometocho Setl,730012,1
730011,20899,15344496,Kokkinotrimithia,730011,0
730012,20899,15344497,Paliometocho Setl,730012,1
730011,20899,15344498,Kokkinotrimithia,730011,0
730012,20899,15344499,Paliometocho Setl,730012,1
730011,20899,15344500,Kokkinotrimithia,730011,0
360011,20899,15344501,Gen. Hospital,360011,0
360012,20899,15344502,Geriou,360012,1
360011,20899,15344503,Gen. Hospital,360011,0
360022,20899,15344504, Geriou,360022,1
160011,20899,15344505,Nicosia Mall,160011,0
160012,20899,15344506,Makario Stadium,160012,1
420022,20899,15344507,Makario Stadium,420022,1
460011,20899,15344508,Univ. of Cyprus ,460011,0
460012,20899,15344509, Makario Bus St.,460012,1
720012,20899,15344510,Meniko,720012,1
720011,20899,15344511,Akaki,720011,0
720012,20899,15344512,Meniko,720012,1
720011,20899,15344513,Akaki,720011,0
190012,20899,15344514,Strovolos Station,190012,1
190011,20899,15344515,Solomou Square,190011,0
4000021,20899,15344516,Makario Stadium,4000021,0
4000022,20899,15344517,Astromeritis,4000022,1
4000021,20899,15344518,Makario Stadium,4000021,0
4000022,20899,15344519,Astromeritis,4000022,1
4000021,20899,15344520,Makario Stadium,4000021,0
230031,20899,15344521,Tseri/Strovolos,230031,0
260011,20899,15344522,Solomos Square,260011,0
260012,20899,15344523,Gen. Hospital,260012,1
260011,20899,15344524,Solomos Square,260011,0
260012,20899,15344525,Gen. Hospital,260012,1
260011,20899,15344526,Solomos Square,260011,0
260012,20899,15344527,Gen. Hospital,260012,1
280012,20899,15344528,Avenue Athalassas,280012,1
280011,20899,15344529,Solomou Square,280011,0
5030012,20899,15344530,Alampra Bus St.,5030012,1
5030011,20899,15344531,Solomou Sq.,5030011,0
5030012,20899,15344532,Alampra Bus St.,5030012,1
410011,20899,15344533,Univ. of Cyprus,410011,0
410012,20899,15344534,Makario Stadium,410012,1
410011,20899,15344535,Univ. of Cyprus,410011,0
410012,20899,15344536,Makario Stadium,410012,1
410011,20899,15344537,Univ. of Cyprus,410011,0
410012,20899,15344538,Makario Stadium,410012,1
510012,20899,15344539,Sia,510012,1
510011,20899,15344540,Alampra Bus St.,510011,0
530012,20899,15344541,Pyrga,530012,1
530011,20899,15344542,Alampra Bus St.,530011,0
540012,20899,15344543,Lythrodontas,540012,1
540011,20899,15344544,Alampra Bus St.,540011,0
560012,20899,15344545,Athienou,560012,1
560011,20899,15344546,Alampra Bus St.,560011,0
220021,20899,15344547,Lakatamia,220021,0
220021,20899,15344548,Lakatamia,220021,0
220021,20899,15344549,Lakatamia,220021,0
520022,20899,15344550,Potamia,520022,1
520021,20899,15344551,Alampra Station,520021,0
520022,20899,15344552,Potamia,520022,1
520021,20899,15344553,Alampra Station,520021,0
520022,20899,15344554,Potamia,520022,1
520021,20899,15344555,Alampra Station,520021,0
420021,20899,15344556,Uni. Of  Cyprus,420021,0
480012,20899,15344557,Anthoupoli,480012,1
480011,20899,15344558,Univ. of Cyprus,480011,0
480012,20899,15344559,Anthoupoli,480012,1
480011,20899,15344560,Univ. of Cyprus,480011,0
480012,20899,15344561,Anthoupoli,480012,1
480011,20899,15344562,Univ. of Cyprus,480011,0
480012,20899,15344563,Anthoupoli,480012,1
5010012,20899,15344564,Makario Stadium,5010012,1
330012,20899,15344565,Univ. of Cyprus,330012,1
440011,20899,15344566,Univ. Of Cyprus,440011,0
5040011,20899,15344567,Solomou Square,5040011,0
5040012,20899,15344568,Gen. Hospital,5040012,1
120011,20899,15344569,Solomou Sq.,120011,0
120012,20899,15344570,Al. Panagouli,120012,1
120011,20899,15344571,Solomou Sq.,120011,0
130011,20899,15344572,Solomou Sq.,130011,0
130011,20899,15344573,Solomou Sq.,130011,0
130012,20899,15344574,Makario Stadium,130012,1
130012,20899,15344575,Makario Stadium,130012,1
320012,20899,15344576,SOPAZ,320012,1
320011,20899,15344577,Solomos Square,320011,0
5010011,20899,15344578,Solomou Square,5010011,0
5010011,20899,15344579,Solomou Square,5010011,0
360021,20899,15344580,Gen. Hospital Bus,360021,0
360022,20899,15344581, Geriou,360022,1
360021,20899,15344582,Gen. Hospital Bus,360021,0
360022,20899,15344583, Geriou,360022,1
360021,20899,15344584,Gen. Hospital Bus,360021,0
360022,20899,15344585, Geriou,360022,1
360021,20899,15344586,Gen. Hospital Bus,360021,0
5030011,20899,15344587,Solomou Sq.,5030011,0
5030012,20899,15344588,Alampra Bus St.,5030012,1
5030011,20899,15344589,Solomou Sq.,5030011,0
160011,20899,15344590,Nicosia Mall,160011,0
160012,20899,15344591,Makario Stadium,160012,1
